Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Operadora,Contrato,Campo,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),COLOMBIA ENERGY DEVELOPMENT CO,ALCARAVÁN,ESTERO,78.11,77.68,77.38,76.74,25.21,77.6,79.23,78.88,78.13,79.15,79.14,79.65
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),OMNIA.ENERGY INC. SUCURSAL COLOMBIA,LLA 27,FLAMI,276.83,279.94,226.92,0,0,0,14.23,4.39,0,0,0,0
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),PETROLEOS SUD AMERICANOS SUCURSAL COLOMBIA,RIO META,GUARIMENA,147.32,147.16,150.99,149.88,149.97,142.61,150.06,150.1,150.13,146.39,149.94,142.95
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),PERENCO COLOMBIA LIMITED,CASANARE,LA GLORIA,268.46,260.07,260.7,260.65,249.84,257.6,266.88,261.64,266.15,264.85,257.25,255.46
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),HOCOL S.A.,LA PUNTA,LA PUNTA,668.71,757.62,860.81,816.37,0,0,0,49.87,752.17,717.19,649.27,630.1
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),COLOMBIA ENERGY DEVELOPMENT CO,LOS HATOS,LOS HATOS,46.83,46.13,46.76,41.37,17.29,47.76,49.05,45.61,43.19,40.52,39.49,40.75
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),CEPSA COLOMBIA S.A.,PUNTERO,MANATUS,116.27,117.56,98.84,0,0,0,0,0,0,0,0,0
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),Frontera Energy Colombia Corp Sucursal Colombia,CASIMENA,MANTIS,289.02,282.93,282.44,226.59,0,0,223.83,400.56,405.64,432.95,419.91,472.23
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),CEPSA COLOMBIA S.A.,PUNTERO,ONCA,238.04,234.31,228.48,0,0,0,0,0,0,0,0,0
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),Frontera Energy Colombia Corp Sucursal Colombia,CASIMENA,PISINGO,533.26,530.57,529.21,451.68,0,0,480.07,545.67,555.33,545.3,536.1,532.36
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),HOCOL S.A.,UPIA,SANTIAGO,546.31,542.65,565.57,536.08,0,0,0,0,0,0,0,0
CASANARE,MANI,4.675769488,-72.21280273,POINT (-72.21280273 4.675769488),Frontera Energy Colombia Corp Sucursal Colombia,CASIMENA,YENAC,0,0,0,0,0,0,76.93,188.52,201.69,228.07,151.76,177.59
CASANARE,MONTERREY,4.841308642,-72.8473434,POINT (-72.8473434 4.841308642),PERENCO COLOMBIA LIMITED,BALAY,BALAY,7.81,0,0,0,0,0,0,0,0,0,0,0
CASANARE,MONTERREY,4.841308642,-72.8473434,POINT (-72.8473434 4.841308642),Frontera Energy Colombia Corp Sucursal Colombia,CANAGUARO,Canaguay,224.39,261.84,273.09,243.82,0,0,157.66,278.89,289.69,263.1,288.46,632.7
CASANARE,NUNCHIA,5.529181235,-72.09251937,POINT (-72.09251937 5.529181235),EQUION ENERGÍA LIMITED,NISCOTA,HURÓN,0,20.03,0,0,0,0,0,0,0,0,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),OIRU CORPORATION,NASHIRA,ALEPE,168.99,156.77,156.69,156.6,162.75,166.36,164.42,164.43,156.59,165.56,173.49,181.2
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),OIRU CORPORATION,NASHIRA,ALVA SUR,33.1,33.67,34.25,32.75,30.9,29,26.41,25.03,25.75,25.34,26.47,26.26
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CACHICAMO,ANDARRIOS,53.2,50.64,51.18,49.97,46.89,47.67,47.81,41.66,40.92,15.01,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CRAVOVIEJO,BASTIDAS,340.83,419.41,413.14,406.73,444.34,449.09,437.7,246.46,162.23,178.13,186.06,193.41
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),COLOMBIA ENERGY DEVELOPMENT CO,ALCARAVÁN,CANACABARE,874.84,834.92,709.59,694.6,334.04,493.79,657.15,565.58,411.75,347.1,342.82,390.74
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,GARCERO,CANDALAY,30.63,32.86,169.29,130.98,23.2,114.37,78.44,79.86,75.5,0,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CRAVOVIEJO,CARRIZALES,371.7,296.33,249.22,227.24,264.05,214.84,162.95,136.31,121.76,127.3,137.96,163.75
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,MAPACHE,CASTAÑA,154.18,143.02,120.93,83.19,0,0,0,0,0,0,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CACHICAMO,CIRIGÜELO,140.72,112.05,107.84,117.06,107.77,100.13,124.96,115.55,107.16,99.65,96.41,109.64
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),INVEPETROL LIMITED COLOMBIA,CASANARE ESTE,CURITO,111.93,133.03,128.59,121.66,88.86,124.93,124.77,138.67,135.16,138.97,128.73,114.32
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),CARRAO ENERGY S.A. SUCURSAL COLOMBIA,LLA 23,DANES,234.9,201.76,0,0,0,0,0,0,0,0,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CACHICAMO,GRETA OTO,140.21,136.97,135.74,133.92,123.82,130.1,131.94,122.48,131.12,129.25,125.9,124.23
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CACHICAMO,GUACHARACA,546.6,502.49,459.43,394.55,356.12,348.84,339,323.76,321.14,298.21,261.02,209.88
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,ESTERO,GUANAPALO,74.11,44.32,25.92,12.65,86.88,0,0,0,0,104.15,117.14,125.69
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,OROCUÉ,GUARILAQUE,823.31,804.32,816.96,795.28,782.68,788.24,698.49,783.85,891.18,871.09,843.43,773.69
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,GARCERO,GUASAR,229.52,231.42,231.32,239.4,90.62,66.44,55.86,94.35,165.64,174.4,176.75,170.13
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CACHICAMO,HOATZIN,85.59,84.23,83.72,82.29,66.23,79.91,75.37,66.52,60.73,52,51.57,61.82
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CACHICAMO,HOATZIN NORTE,169.36,170.86,170.96,163.73,161.54,157.24,152.74,143.64,144.74,132.99,132.14,139.03
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,GARCERO,JORCAN,43.28,52.38,56.58,56.49,56.11,64.48,61.67,60.29,63.53,62.42,65.37,61.52
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,GARCERO,JORDÁN,484.13,472.39,392.74,230.08,210.47,231.53,218.01,217.61,233.56,221.75,209.92,199.32
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,LA PUNTA,JUAPE,100.26,86.34,80.16,75.77,0,0,0,0,0,0,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),CARRAO ENERGY S.A. SUCURSAL COLOMBIA,LLA 23,LABRADOR,381.78,390.4,384.15,157.32,314.08,304.69,26.58,2.11,1.54,2.31,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),COLOMBIA ENERGY DEVELOPMENT CO,LLA 23,LABRADOR,0,0,0,0,0,0,0,0,0,0,0,2.94
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CRAVOVIEJO,MATEMARRANO,61.64,18.91,0,0,0,0,0,0,0,0,0,28.66
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),LAS QUINCHAS RESOURCE CORP SURCURSAL COLOMBIA,MORICHE,MAURITÍA ESTE,89.16,89.42,60.98,0,0,0,0,0,0,0,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),LAS QUINCHAS RESOURCE CORP SURCURSAL COLOMBIA,MORICHE,MAURITÍA NORTE,1079.52,1083.02,1039.25,978.81,808.16,902.52,844.33,863.46,526.34,727.92,835.8,808.97
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),OIRU CORPORATION,NASHIRA,NASHIRA NORTE,580.75,586.3,589.5,559.18,581.68,597.17,573.02,591.98,595.42,579.83,600.76,600.33
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,OROPENDOLA,OROPÉNDOLA,220.22,249.27,245.81,235.4,222.65,237.94,236.07,243.66,247.38,144.88,244.77,257.36
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,GARCERO,PARAVARE,131.97,125.5,75.76,117.41,122.69,132.01,122.53,132.67,143.67,158.83,157.41,156.95
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,GARCERO,PIRITO,63.77,62.28,39.59,60.76,51.96,23.32,22.34,24.77,16.43,0,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),CANACOL ENERGY COLOMBIA SAS,RANCHO HERMOSO,RANCHO HERMOSO,777.65,778.07,792.48,745.88,597.56,601.74,616.65,818.57,746.67,687.84,685.15,683.26
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PETROLEOS COLOMBIANOS SA,TAPIR,RIO CRAVO ESTE,397.8,384.51,375.1,300.38,0,18.31,13.5,15.06,19.28,6.05,22.95,302.11
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CRAVOVIEJO,SAIMIRÍ,140.89,135.36,163.16,195.84,223.46,229.24,224.74,228.53,219.3,214.3,212.12,182.53
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),HOCOL S.A.,LA PUNTA,SANTO DOMINGO,0,0,0,0,0,0,0,3.58,174.53,205.1,202.25,181.52
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,LA PUNTA,SANTO DOMINGO,331.26,341.52,343.39,333,0,0,0,0,0,0,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),HOCOL S.A.,LA PUNTA,SANTO DOMINGO NORTE,0,0,0,0,0,0,0,0,0,0,265.55,337.45
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,GARCERO,SARDINAS,757.19,717.02,739.25,751.89,692.35,777.89,758.03,752.72,776.24,779.92,714.73,586.96
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAMPO RICO,VIGIA SUR,1902.54,1865.92,1828.55,1802.82,1739.73,1762.21,1774.3,1749.93,1712.07,1719.98,1717.6,1722.19
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),INTEROIL COLOMBIA EXPLORATION AND PRODUCTION,LLA 47,VIKINGO,134.16,184.69,209.5,188.42,28.32,0,150.86,203.67,205.06,200.92,217.87,223.95
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,OROPENDOLA,VIREO,151.81,103.41,101.92,114.25,111.69,120.71,114.19,108.25,112.11,98.29,100.76,86.44
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,CRAVOVIEJO,ZOPILOTE,1244.11,1260.11,1211.95,825.56,714.33,699.26,694.37,611.23,600.34,606.8,830.44,1012.27
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO COLOMBIA LIMITED,ESTERO,ABEJAS,685.68,715.63,721.75,704.43,698.29,670.02,638.5,646.99,617.45,627.12,675.04,765.09
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),TABASCO OIL COMPANY LLC,JAGUEYES 3432-B,ANDALUZ,86.61,80.79,29.13,0,0,0,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),Frontera Energy Colombia Corp Sucursal Colombia,ARRENDAJO,AZOR,160.85,154.16,150.25,149.02,142.59,143.66,141.98,135.55,120,112.67,112.93,108.44
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 40,BEGONIA,282.71,281.64,226.18,0,0,0,0,0,65.9,246.64,276.99,268.83
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO COLOMBIA LIMITED,CASANARE,CAÑO GARZA,188.31,147.83,121.61,96.77,83.34,103.85,107.05,104.6,90.88,77.72,62.44,102.88
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO COLOMBIA LIMITED,CASANARE,CAÑO GARZA ESTE,124.24,127.8,100.27,123.88,131.81,127.37,130.88,116.83,113.71,118.37,120.55,88.84
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO COLOMBIA LIMITED,CASANARE,CAÑO GARZA NORTE,118.29,112.38,110.94,114.96,118.02,104.85,102,109.18,109.26,117.05,127.86,120.37
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO COLOMBIA LIMITED,ESTERO,CHAPARRITO,242.3,236.94,239.03,240.27,230.64,224.85,172.33,0,184.83,231.47,214.22,229.02
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,LA CUERVA,CUERVA NORESTE,18.59,16.04,10.97,0.64,0.1,11.44,9.52,11.26,5.72,13.19,15.38,14.96
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,LA CUERVA,CUERVA OESTE,439.21,400.58,373.84,366.69,334.65,348.6,374.15,327.83,334.79,496.61,532.69,488.08
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,LA CUERVA,CUERVA SUR,142.61,140.07,143.71,144.99,145.79,133.67,131.8,140.33,146.52,128.02,182.92,295.91
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,DOROTEA,DOROTEA B,1510,1485.5,1545.44,1571.78,1534.05,1556.5,1484.28,1455.55,1424.58,1407.51,1366.38,1312.68
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,DOROTEA,DOROTEA E,37.44,44.53,54.94,56.39,51.72,49.83,48,46.01,61.04,69.82,83.5,86.33
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA,LEONA B,114.65,112.25,110.66,108.86,105.37,100.28,97.27,95.43,93.77,94.96,92.71,90.37
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA,LEONA B NORTE,35.64,31.99,30.04,30.43,35.11,34.25,32.9,32.13,31.72,32.21,31.24,28.12
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA,LEONA B SUR,10.28,10.48,9.96,9.97,10.87,11.68,11.7,11.44,10.59,10.9,10.29,8.88
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA,LEONA C,29.87,28.83,28.66,28.47,28.45,28.69,27.32,26.39,25.71,26.2,25.17,19.44
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),"SUELOPETROL, C.A. SUCURSAL COLOMBIA",LLA 61,OMI,109.44,106.09,109.41,87.56,0,71.92,123.61,103.07,78.49,73.6,74.9,87.31
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),Frontera Energy Colombia Corp Sucursal Colombia,ARRENDAJO,YAGUAZO,1060.52,1021.94,999.18,972.58,944.16,955.84,945.38,927.29,913.6,862.68,828.03,806.5
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,YAMU,YAMÚ,42.29,45.14,43.66,5.79,37.1,42.22,35.28,21.75,25.83,47.31,34.72,48.09
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),PERENCO OIL AND GAS COLOMBIA LIMITED.,YAMU,CARUPANA,306.18,239.91,205.05,168.48,110.66,184.64,80.13,172.45,197.98,190.15,201.47,172.14
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 16,KONA,337.96,293.36,235.9,0,0,0,0,0,0,0,0,0
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),PERENCO OIL AND GAS COLOMBIA LIMITED.,YAMU,POTRILLO,52.78,51.87,28.31,0,0,5.02,32.02,41.48,30.7,37.25,25.06,33.62
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 30,ADALIA,367.98,354.65,351.93,47.59,0,50.79,368.58,321.7,274.37,292.57,288.16,287.36
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,ARAUCO,47.36,53.17,57.31,49.08,0,0,1.86,47.86,25.19,38,36.23,34.43
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PERENCO COLOMBIA LIMITED,CASANARE,BARQUEREÑA,178.51,137.69,215.85,228.31,256.49,256.87,208.45,241.94,224.77,206.36,231.84,23.61
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PERENCO COLOMBIA LIMITED,COROCORA,CAÑO GANDUL,183.52,180.89,183.52,173.83,187.7,175.73,190.55,196.91,168.21,207.07,197.69,198.57
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,CARETO,151.53,142.95,152.13,147.24,0,0,32.28,127.26,128.39,120.78,120.74,123.46
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),INVEPETROL LIMITED COLOMBIA,CASANARE ESTE,CEDRILLO,0,134.15,432.17,393.33,433.25,357.78,282.5,0,255.69,358.78,331.46,305.65
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,CERNÍCALO,0,0,66.7,18.86,0,0,0,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA,1553.21,1440.85,1549.03,1431.67,59.36,0,1063.41,1387.51,1302.03,1217.7,1171.54,1100.68
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA A NORTE,923.9,883.67,788.46,762.71,11.92,0,657.42,732.64,732.38,697.26,793.85,801.84
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA A SUR,177.04,162.9,239.76,224.16,2.82,0,150.75,203.01,196.6,187.89,163.78,149.94
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA B,150.25,153.32,141.18,140.53,0.67,0,84.14,106.51,116.95,126.38,135.66,139.5
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA C,179.84,163.85,161.71,89.77,0,0,74.78,89.34,41.82,48.65,45.35,42.35
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA D,395.49,415.73,341.24,410.42,0,0,291.31,388.93,383.26,385.66,416.7,374.56
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PERENCO COLOMBIA LIMITED,CASANARE,CRAVO ESTE,481.82,457.28,468.44,457.08,441.95,407.67,439.51,419.52,398.48,394.36,387.97,387.65
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),INVEPETROL LIMITED COLOMBIA,CASANARE ESTE,CURITO,99.26,117.97,114.04,107.89,78.8,110.79,110.64,122.97,119.86,123.23,114.16,101.38
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PERENCO COLOMBIA LIMITED,CASANARE,LA FLORA,273.22,263.69,260.91,255.33,263.74,244.13,277.84,260.91,267.67,259.07,251.5,270.54
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LOS OCARROS,LAS MARACAS,351.18,365.3,445.6,46.76,0,0,0,0,84.96,418.07,434.06,431.7
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),CARRAO ENERGY S.A. SUCURSAL COLOMBIA,LLA 23,LEONO,124.32,122.4,102.33,9.15,0,0,0,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),CARRAO ENERGY S.A. SUCURSAL COLOMBIA,LLA 23,PANTRO,11.01,8.05,8.08,10.15,7.48,9.31,6.15,6.68,7.77,4.54,2.4,0
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),COLOMBIA ENERGY DEVELOPMENT CO,LLA 23,PANTRO,0,0,0,0,0,0,0,0,0,0,0,7.42
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,PETIRROJO SUR,71.52,65.87,61.43,14.7,0,0,0,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PERENCO COLOMBIA LIMITED,COROCORA,REMACHE NORTE,303.28,301.78,320.35,296.98,245.08,312.59,309.92,319.55,309.8,333.6,327.1,330.19
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PERENCO COLOMBIA LIMITED,COROCORA,REMACHE SUR,192.12,185.07,190.12,191.73,203.02,200.09,221.35,199.59,206.7,208.16,191.57,201.93
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,TIJERETO,53.13,67.02,60.53,12.78,0,0,0,0,0,0,0,0
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),VERANO ENERGY (BARBADOS) LIMITED,LLA 32,AZOGUE,1979.27,1817.27,1421.23,1208.8,31.47,0,0,720.78,725.12,703.49,850.25,802.88
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,0,0,340.01,139.21,0,62.04,185.7,125.95,13.74,0,227.13,88.44
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),Frontera Energy Colombia Corp Sucursal Colombia,CANAGUARO,Canaguay,333.67,296.9,208.44,0,0,0,0,0,0,0,0,0
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CARMENTEA,124.69,123.5,93.42,326.14,206.8,0,188.31,330.64,340.5,353.28,271.08,200.22
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,CHACHALACA,113.34,106.82,47.23,0,0,0,0,0,5.63,0,0,0
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,CHIRICOCA,3161,2083.84,998.1,736.34,594.99,510.48,444.18,232.58,552.95,709.39,647.14,595.74
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),ECOPETROL S.A.,RÍO CHITAMENA,CUSIANA,883.11,1187.05,1091.46,1124.94,1089.64,1033.6,1013.18,858.69,877.96,841.65,757.59,759.66
